28.050	0.115   0.00103     12.025	0.005   0.00161    207.425	0.000   0.00570   1226.380
28.100	0.105   0.00095     10.385	0.005   0.00157    206.130	0.000   0.00567   1202.085
28.150	0.105   0.00100     11.190	0.010   0.00154    203.990	0.000   0.00556   1212.985
28.200	0.115   0.00099     11.240	0.040   0.00168    201.130	0.005   0.00577   1208.485
28.250	0.080   0.00102     10.760	0.010   0.00173    204.875	0.000   0.00563   1201.450
28.300	0.140   0.00103     10.660	0.015   0.00170    205.825	0.000   0.00555   1186.835
28.350	0.110   0.00108     10.265	0.000   0.00177    204.045	0.000   0.00556   1195.845
28.400	0.110   0.00109     10.685	0.020   0.00179    201.745	0.005   0.00546   1160.610
28.450	0.140   0.00100     11.250	0.030   0.00163    200.665	0.000   0.00559   1182.865
28.500	0.095   0.00106      9.825	0.005   0.00169    205.715	0.005   0.00572   1193.195
28.550	0.075   0.00105     10.140	0.010   0.00177    199.805	0.000   0.00565   1192.970
28.600	0.095   0.00101     10.470	0.015   0.00178    202.965	0.000   0.00553   1170.795
28.650	0.115   0.00099      9.005	0.005   0.00162    203.855	0.005   0.00548   1141.775
28.700	0.090   0.00102      9.200	0.005   0.00169    196.940	0.000   0.00556   1162.890
28.750	0.070   0.00094     10.390	0.020   0.00178    200.045	0.000   0.00563   1171.650
28.800	0.075   0.00098      9.120	0.015   0.00168    200.575	0.000   0.00559   1151.335
28.850	0.100   0.00101     10.265	0.005   0.00156    199.975	0.005   0.00548   1142.955
28.900	0.100   0.00099      9.525	0.010   0.00159    197.490	0.000   0.00545   1141.275
28.950	0.070   0.00100     10.405	0.005   0.00156    197.580	0.000   0.00546   1139.180
29.000	0.115   0.00104      9.260	0.005   0.00166    199.460	0.000   0.00553   1123.640
29.050	0.100   0.00100      8.820	0.010   0.00163    194.870	0.000   0.00548   1121.525
29.100	0.095   0.00108      8.785	0.010   0.00158    197.335	0.000   0.00557   1141.220
29.150	0.065   0.00095      9.710	0.010   0.00163    195.350	0.000   0.00539   1122.340
29.200	0.080   0.00104      8.820	0.005   0.00171    197.600	0.000   0.00546   1120.515
29.250	0.095   0.00101      8.400	0.000   0.00165    198.535	0.000   0.00532   1112.195
29.300	0.120   0.00099      8.440	0.005   0.00163    195.820	0.005   0.00544   1132.855
29.350	0.070   0.00102      7.355	0.010   0.00165    195.285	0.000   0.00542   1108.750
29.400	0.120   0.00105      7.900	0.000   0.00172    194.910	0.000   0.00540   1115.205
29.450	0.105   0.00100      7.315	0.015   0.00163    195.900	0.000   0.00537   1100.440
29.500	0.060   0.00108      7.615	0.010   0.00167    193.000	0.000   0.00549   1107.775
29.550	0.055   0.00096      7.980	0.015   0.00178    192.940	0.000   0.00538   1090.300
29.600	0.060   0.00109      8.160	0.010   0.00162    194.085	0.000   0.00534   1086.245
29.650	0.100   0.00103      7.890	0.005   0.00166    191.645	0.000   0.00545   1099.920
29.700	0.055   0.00106      8.345	0.000   0.00173    194.010	0.000   0.00523   1081.475
29.750	0.080   0.00108      6.845	0.005   0.00168    193.160	0.000   0.00531   1072.175
29.800	0.090   0.00101      7.000	0.005   0.00154    192.020	0.000   0.00524   1061.540
29.850	0.105   0.00111      7.655	0.020   0.00165    192.835	0.005   0.00536   1077.295
29.900	0.050   0.00099      7.545	0.010   0.00165    192.095	0.000   0.00533   1080.930
29.950	0.060   0.00109      6.480	0.000   0.00157    191.690	0.000   0.00532   1067.280
30.000	0.100   0.00103      7.675	0.000   0.00163    191.410	0.000   0.00528   1052.010
30.050	0.070   0.00104      7.065	0.005   0.00158    191.435	0.005   0.00529   1050.150
30.100	0.045   0.00095      6.460	0.000   0.00157    191.165	0.000   0.00539   1071.870
30.150	0.030   0.00102      6.875	0.000   0.00165    187.045	0.000   0.00531   1065.360
30.200	0.045   0.00105      6.015	0.010   0.00163    189.100	0.000   0.00523   1054.890
30.250	0.110   0.00102      5.635	0.010   0.00164    188.500	0.000   0.00537   1050.595
30.300	0.060   0.00107      6.055	0.000   0.00168    191.905	0.000   0.00527   1044.400
30.350	0.045   0.00104      7.200	0.000   0.00170    185.760	0.000   0.00536   1043.100
30.400	0.070   0.00101      5.835	0.000   0.00165    188.510	0.000   0.00512   1012.625
30.450	0.065   0.00102      6.295	0.000   0.00171    188.070	0.000   0.00523   1041.265
30.500	0.045   0.00093      5.660	0.005   0.00166    187.300	0.000   0.00526   1026.185
30.550	0.055   0.00106      5.625	0.000   0.00163    188.490	0.000   0.00523   1031.385
30.600	0.080   0.00099      6.075	0.000   0.00165    185.650	0.000   0.00519   1019.535
30.650	0.060   0.00102      6.710	0.000   0.00163    188.030	0.000   0.00528   1030.795
30.700	0.085   0.00098      4.990	0.000   0.00173    185.130	0.000   0.00510   1009.855
30.750	0.065   0.00101      5.350	0.000   0.00169    185.945	0.000   0.00516   1026.000
30.800	0.065   0.00105      5.000	0.005   0.00181    187.045	0.000   0.00521   1016.005
30.850	0.060   0.00107      5.060	0.005   0.00167    186.435	0.000   0.00523   1012.090
30.900	0.045   0.00105      4.460	0.010   0.00169    184.980	0.000   0.00511   1011.190
30.950	0.055   0.00105      4.600	0.000   0.00151    185.110	0.000   0.00503    984.835
31.000	0.045   0.00101      5.425	0.000   0.00167    183.330	0.000   0.00521    996.305
31.050	0.075   0.00104      5.630	0.005   0.00169    183.095	0.000   0.00521    991.145
31.100	0.030   0.00107      4.305	0.005   0.00159    185.330	0.000   0.00511    992.345
31.150	0.030   0.00107      4.590	0.005   0.00173    183.580	0.000   0.00507    968.525
31.200	0.045   0.00128      3.920	0.000   0.00165    183.345	0.000   0.00510    977.945
31.250	0.030   0.00109      5.250	0.000   0.00168    183.915	0.000   0.00517    970.730
31.300	0.040   0.00105      4.120	0.010   0.00173    182.700	0.000   0.00513    964.535
31.350	0.040   0.00111      4.425	0.005   0.00170    183.125	0.000   0.00519    979.070
31.400	0.055   0.00104      4.380	0.000   0.00167    182.710	0.000   0.00507    987.065
31.450	0.040   0.00113      4.580	0.010   0.00163    179.820	0.000   0.00511    979.240
31.500	0.065   0.00111      4.180	0.000   0.00179    181.960	0.000   0.00522    969.900
31.550	0.080   0.00108      3.725	0.000   0.00181    181.955	0.000   0.00502    970.580
31.600	0.035   0.00117      4.920	0.015   0.00163    178.670	0.000   0.00503    966.035
31.650	0.045   0.00099      3.955	0.000   0.00169    180.025	0.000   0.00506    967.790
31.700	0.040   0.00115      3.435	0.005   0.00170    179.940	0.000   0.00501    954.295
31.750	0.040   0.00088      3.955	0.000   0.00177    181.350	0.000   0.00512    965.040
31.800	0.020   0.00115      3.635	0.000   0.00158    180.165	0.000   0.00504    946.340
31.850	0.035   0.00092      3.145	0.000   0.00165    180.370	0.000   0.00516    953.925
31.900	0.035   0.00110      3.785	0.000   0.00162    179.175	0.000   0.00507    962.060
31.950	0.065   0.00091      3.120	0.005   0.00175    175.145	0.000   0.00510    951.070
32.000	0.055   0.00114      3.035	0.000   0.00166    179.380	0.000   0.00503    936.880
32.050	0.055   0.00107      2.745	0.000   0.00181    177.840	0.000   0.00502    936.950
32.100	0.040   0.00108      3.720	0.000   0.00160    179.955	0.000   0.00495    940.125
32.150	0.040   0.00109      3.405	0.000   0.00168    176.505	0.000   0.00504    931.015
32.200	0.045   0.00097      3.000	0.000   0.00167    177.870	0.000   0.00511    937.765
32.250	0.035   0.00104      2.975	0.000   0.00164    175.690	0.000   0.00502    929.185
32.300	0.005   0.00115      2.670	0.000   0.00178    176.435	0.000   0.00501    936.790
32.350	0.020   0.00114      2.420	0.000   0.00170    174.700	0.000   0.00497    927.190
32.400	0.045   0.00102      3.180	0.000   0.00167    176.325	0.000   0.00495    926.265
32.450	0.035   0.00110      2.430	0.000   0.00166    176.910	0.000   0.00496    918.605
32.500	0.030   0.00105      3.110	0.005   0.00174    174.915	0.000   0.00506    935.970
32.550	0.030   0.00100      3.070	0.000   0.00172    175.945	0.000   0.00500    925.485
32.600	0.025   0.00110      2.245	0.000   0.00172    173.130	0.000   0.00490    907.585
32.650	0.060   0.00106      3.305	0.000   0.00178    173.415	0.000   0.00496    905.485
32.700	0.010   0.00109      1.915	0.000   0.00176    174.140	0.000   0.00505    902.340
32.750	0.035   0.00113      2.750	0.000   0.00171    172.535	0.000   0.00501    906.270
32.800	0.020   0.00110      2.135	0.010   0.00175    173.205	0.000   0.00500    908.075
32.850	0.035   0.00105      2.335	0.005   0.00175    172.255	0.000   0.00490    903.135
32.900	0.025   0.00103      2.460	0.000   0.00171    173.025	0.000   0.00500    909.545
32.950	0.020   0.00104      2.105	0.000   0.00172    172.745	0.000   0.00498    906.695
33.000	0.025   0.00118      2.520	0.000   0.00180    169.990	0.000   0.00495    889.645
33.050	0.015   0.00108      2.305	0.000   0.00174    172.900	0.000   0.00487    891.345
33.100	0.040   0.00099      1.885	0.000   0.00167    170.500	0.000   0.00495    902.050
33.150	0.035   0.00114      2.125	0.000   0.00174    172.710	0.000   0.00492    895.475
33.200	0.020   0.00106      2.040	0.000   0.00167    173.150	0.000   0.00488    881.770
33.250	0.015   0.00108      2.320	0.000   0.00167    168.535	0.000   0.00490    884.700
33.300	0.020   0.00107      1.930	0.005   0.00159    170.320	0.000   0.00492    876.465
33.350	0.050   0.00112      2.230	0.000   0.00169    170.040	0.000   0.00493    880.855
33.400	0.035   0.00110      1.490	0.000   0.00177    169.605	0.000   0.00490    854.875
33.450	0.025   0.00110      2.045	0.000   0.00172    168.125	0.000   0.00487    865.195
33.500	0.030   0.00109      1.625	0.000   0.00169    169.220	0.000   0.00488    863.010
33.550	0.025   0.00111      1.700	0.000   0.00173    168.080	0.000   0.00492    854.295
33.600	0.030   0.00117      1.305	0.000   0.00177    166.425	0.000   0.00531    866.050
33.650	0.030   0.00114      1.075	0.000   0.00178    169.045	0.000   0.00590    867.195
33.700	0.025   0.00115      1.255	0.000   0.00165    167.615	0.000   0.00585    851.160
33.750	0.030   0.00110      1.660	0.000   0.00175    166.225	0.000   0.00590    861.765
33.800	0.025   0.00110      1.485	0.000   0.00171    163.880	0.000   0.00592    852.580
33.850	0.015   0.00109      1.370	0.005   0.00173    166.080	0.000   0.00505    844.500
33.900	0.020   0.00113      1.455	0.000   0.00170    165.635	0.000   0.00484    864.815
33.950	0.005   0.00109      1.695	0.000   0.00174    166.510	0.000   0.00485    844.145
34.000	0.020   0.00112      1.140	0.000   0.00171    169.260	0.000   0.00487    846.105
34.050	0.020   0.00115      1.370	0.000   0.00175    162.765	0.000   0.00475    836.480
34.100	0.040   0.00107      1.710	0.000   0.00173    168.020	0.000   0.00473    838.600
34.150	0.015   0.00107      0.880	0.000   0.00179    165.090	0.000   0.00482    836.855
34.200	0.010   0.00111      1.280	0.000   0.00175    164.965	0.000   0.00477    848.970
34.250	0.015   0.00111      1.155	0.000   0.00173    163.455	0.000   0.00482    844.595
34.300	0.015   0.00099      1.140	0.000   0.00181    164.650	0.000   0.00481    840.990
34.350	0.020   0.00112      1.490	0.000   0.00171    163.845	0.000   0.00477    824.960
34.400	0.015   0.00119      0.590	0.000   0.00177    161.890	0.000   0.00484    832.235
34.450	0.025   0.00117      0.665	0.000   0.00170    163.500	0.000   0.00491    841.190
34.500	0.010   0.00119      1.075	0.000   0.00175    162.500	0.000   0.00483    817.090
34.550	0.020   0.00117      1.300	0.005   0.00172    163.995	0.000   0.00489    826.500
34.600	0.000   0.00121      0.900	0.000   0.00170    161.615	0.000   0.00475    833.520
34.650	0.020   0.00110      0.670	0.000   0.00177    163.950	0.000   0.00476    821.580
34.700	0.005   0.00114      1.045	0.000   0.00174    163.400	0.000   0.00476    817.680
34.750	0.000   0.00108      0.975	0.005   0.00177    162.665	0.000   0.00474    809.735
34.800	0.025   0.00116      0.950	0.000   0.00182    159.825	0.000   0.00479    817.295
34.850	0.015   0.00124      0.845	0.000   0.00200    161.945	0.000   0.00475    807.010
34.900	0.010   0.00109      1.150	0.000   0.00177    160.240	0.000   0.00470    803.540
34.950	0.005   0.00113      0.960	0.000   0.00178    160.990	0.000   0.00475    811.885
